p_x,p_z,p_y,basal_vec_x,basal_vec_z,basal_vec_y,pca1_x,pca1_z,pca1_y,pca2_x,pca2_z,pca2_y,pca3_x,pca3_z,pca3_y,cpl_x,cpl_z,cpl_y,ori_x,ori_z,ori_y,file,pca1_x2,pca1_y2,pca1_z2,pca2_x2,pca2_y2,pca2_z2,pca3_x2,pca3_y2,pca3_z2
0.0653807686971015,0.9394448158220576,-0.3364056972015129,0.3796006282227958,0.9195089815715412,-0.1020127240207112,0.48886196174638,0.8439263211604866,-0.2209125320347588,0.6590753257331804,-0.1913956301807728,0.7273152189782688,-0.5715187637927411,0.5011547437670647,0.6497770582535095,0.0521570444107055,0.0193744450807571,0.0129326879978179,0.0587960549282262,0.0382892981699442,0.0111181648061073,20240910_1530_j_lamina004.txt,0.48886196174638,-0.2209125320347588,0.8439263211604866,0.6590753257331805,0.7273152189782688,-0.19139563018077282,-0.5715187637927411,0.6497770582535095,0.5011547437670647
0.1086252692022742,0.9699502020645384,-0.2177088799422161,0.1318648052961853,0.5505771083343854,-0.8243036581881373,0.3568206326184849,0.3826569294887823,-0.8522046177133527,-0.5506254259062546,-0.6507896948403978,-0.5227661173365176,-0.7546460604040146,0.6557792672872172,-0.0215145558388011,0.0343347787857055,0.0420795232057571,0.0236748754978179,0.0374872085423418,0.0559277997796643,0.0026512995089922,20240910_1530_j_lamina005.txt,0.3568206326184849,-0.8522046177133527,0.3826569294887823,0.550625425906255,0.5227661173365177,0.6507896948403977,-0.7546460604040146,-0.0215145558388011,0.6557792672872172
-0.5646740294918461,0.8244602323685173,0.0375308627704223,-0.8889388409459017,0.4549284028052576,-0.0531778654969742,-0.9367052708357736,0.3500009290786575,0.0090876417488971,-0.1739739569180196,-0.4427670026134677,-0.8795967506255197,0.3038359720355158,0.825503925515053,-0.475633231656989,0.0130945444107055,0.0113178044557571,0.0305108129978179,-0.0108851143035384,0.025174673007995,0.0300862465153141,20240910_1530_j_lamina006.txt,-0.9367052708357738,0.009087641748897101,0.35000092907865754,-0.17397395691801953,-0.8795967506255198,-0.4427670026134675,0.3038359720355158,-0.475633231656989,0.825503925515053
-0.6912233100480845,0.6178032241398597,0.3748726608977558,-0.8059143957305253,0.5214677131305565,0.2803094913068237,-0.8577929961663486,0.3661709569661892,0.3607076461657336,-0.4704524379936146,-0.2766465274148475,-0.8379386627045983,0.2070402842777778,0.8884737076266082,-0.4095714730573964,-0.0025304555892944,-0.0221294611692428,0.0339287817478179,-0.0342932762578283,-0.0019223096172867,0.0452922376759879,20240910_1530_j_lamina007.txt,-0.8577929961663486,0.3607076461657336,0.3661709569661892,-0.4704524379936146,-0.8379386627045984,-0.2766465274148474,0.2070402842777778,-0.4095714730573964,0.8884737076266082
0.0759152213663493,0.9475921798878696,0.310331983173268,-0.4888612785143678,0.375646713465847,0.7873399501051662,-0.4934749765214343,0.1355271658893489,0.8591360979805067,-0.8686570343509529,-0.1265265911000939,-0.4789843195942818,-0.0437881744284586,0.9826613908415202,-0.1801643325678875,0.0111668035387992,0.0165178328752517,-0.0010035932064056,-0.0014981230469292,0.02669393224658,0.0194895812551544,20240911_1150_i_lamina001.txt,-0.4934749765214343,0.8591360979805067,0.1355271658893489,-0.8686570343509532,-0.47898431959428167,-0.1265265911000939,-0.0437881744284586,-0.1801643325678875,0.9826613908415202
0.3509137524759783,0.8773143822515629,0.327382059706677,0.4811669983766576,0.0547080488785332,0.8749201958242258,0.4666420522956829,-0.2305001135280698,0.8538822475568982,-0.8764367407916519,0.0091227561548584,0.4814305917893522,0.1187595655927556,0.9730295334591268,0.1977617065979511,0.0204441472887992,0.0033342391252517,0.0014378130435943,0.0332592797001124,0.0054540023423811,0.0243709378454539,20240911_1150_i_lamina002.txt,0.4666420522956829,0.8538822475568982,-0.2305001135280698,-0.8764367407916519,0.48143059178935216,0.009122756154858441,0.1187595655927556,0.1977617065979511,0.9730295334591268
-0.2132384033897788,0.9730008887951268,-0.0883099865455257,-0.8008170001437759,0.4539465204302942,-0.3906720989141047,-0.8865587484584835,0.1639067442510445,-0.4326062467426358,0.4385789738472536,0.0002805846697636,-0.8986926087218772,0.1471803968972007,0.986475798213654,0.0721348064939295,-0.0027492120862007,-0.0030134171247482,-0.0151637494564056,-0.0280962454057639,0.0087542750933213,-0.0258438119707662,20240911_1150_i_lamina003.txt,-0.8865587484584835,-0.4326062467426358,0.1639067442510445,0.43857897384725375,-0.8986926087218773,0.00028058466976355056,0.1471803968972007,0.0721348064939295,0.986475798213654
-0.4984688186034744,0.7034683527464063,0.506617324579721,-0.4952264921268518,0.8613647138310008,-0.1131439404589183,-0.6099281336209853,0.7920548597703644,0.0252343205133419,-0.5807426690950424,-0.4250858728014552,-0.6942909714500046,0.5391897848716979,0.43812224305412,-0.7192518863591799,-0.011535108089447,-0.0385051518678665,0.0456676334142684,-0.0344127653767038,-0.003603171632895,0.0427583182294323,20240924_1750_j_lamina001.txt,-0.6099281336209853,0.0252343205133419,0.7920548597703644,-0.5807426690950424,-0.6942909714500047,-0.4250858728014554,0.5391897848716979,-0.7192518863591799,0.43812224305412
0.2491387252277249,0.9187902147271086,-0.3061934632117699,0.3821521439814145,0.8661928665999026,-0.3219777270275874,0.5002869211618224,0.6798193256288992,-0.5362449822757258,-0.8081381325833047,0.1442705886792499,-0.5710505721097842,-0.3108468355624576,0.7190491511319734,0.6215646089323258,0.0346074700355529,0.0227741450071334,0.0229625552892684,0.0455882222730447,0.0443055455488492,0.0148138572827207,20240924_1750_j_lamina002.txt,0.5002869211618224,-0.5362449822757258,0.6798193256288992,0.808138132583305,0.5710505721097842,-0.14427058867924988,-0.3108468355624576,0.6215646089323258,0.7190491511319734
-0.0335069969345723,0.9963589552551833,0.0783971519841518,0.2806675556555543,0.8601630180900062,0.4258465750861781,0.0627930873869293,0.8218804384170434,0.5661886374026119,-0.5275714848330912,0.50890120936888,-0.6802116490430747,0.8471867306370096,0.2559923906101516,-0.4655561613621656,0.0253301262855529,0.0300983637571334,0.0361461490392684,0.0317372164412897,0.0493525165214452,0.0442156301699078,20240924_1750_j_lamina003.txt,0.06279308738692929,0.5661886374026118,0.8218804384170432,-0.5275714848330912,-0.6802116490430747,0.5089012093688797,0.8471867306370096,-0.4655561613621656,0.2559923906101516
